webpage,name,manufacturer,price,short_description,date_scraped,city,state,store_address,store_name
Home Depot,CEMENTO BLANCO UNIBLOCK 1.5KG,UNIBLOCK,"Cemento Uniblock blanco es un material para construcción, fabricado especialmente para reparaciones en pisos y muros, cuenta con una presentación de bolsa con 1.5 kg de polvo fino.",45.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,SELLADOR ELÁSTICO SIKA SIKAFLEX 1A GRIS 600 ML,SIKA,"Sellador elástico de poliuretano de alto desempeño, Sikaflex -1A de Sika de 600 ml, útil para el sello de juntas, apto para juntas en muros y marcos de puertas y ventanas, sello de fisuras, juntas de dilatación tanto en verticales como horizontales.",429.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,SELLADOR SIKAFLEX GRIS 600 ML,SIKA,"Sellador Sikaflex gris de 600 ml, su uso es recomendado para juntas y fisuras con movimiento de materiales como concreto, fibrocemento, mampostería, cemento y más, es muy útil para exteriores e interiores.",329.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,SELLADOR ELÁSTICO SIKA SIKAFLEX 1A GRIS 300 ML,SIKA,"Sellador elástico Sikaflex 1a gris 300 ml Sika, elaborado de poliuretano de un sólo componente, con alto desempeño para el sello de juntas arquitectónicas con fuertes movimientos. Tiene un rendimiento de 3 m lineales en juntas de 1 x 1 cm.",254.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,ADHESIVO DE POLIURETANO ULTIMATE GRAB 299 ML,SIKA,"Adhesivo de poliuretano de agarre instantáneo que se cura con humedad SikaBond Ultimate Grab, Sika de 300 ml. Útil para adherir una gran variedad de materiales de construcción de interior y exterior, apta para fijar elementos de forma instantánea.",279.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,MORTERO CEMENTICIO DE ALTA FLUIDEZ GROUT PRO 25 KG,IMPAC,Mortero cementicio auto nivelante para anclajes y rellenos de 25 kg.,475.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,MARMOLINA UNIBLOCK 10 KG,UNIBLOCK,"Marmolina material derivado del mármol, presentado en forma de grano fino. Ideal para revestimientos decorativos sobre superficies cementicias y concretos lisos.",97.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,SELLADOR 5X1 GALÓN,NA,"Sellador 5x1 promotor de adherencia, utilizandolo como sellador primario, refuerza propiedades de morteros.",369.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,ESTUCO UNIBLOCK E CON FIBRA 25 KG,NA,"Estuco Uniblock blanco impermeable de calidad premium, elaborado con cemento portland, agregados de alta calidad, microfibra y aditivos de alta adherencia.",169.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,PLASTER R 25 KG,UNIBLOCK,"Plaster R Uniblock recubrimiento en pasta base cemento diseñado para decorar muros y cielos aplanados de concreto colado, block de concreto o barro.",215.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,CEMENTO GRIS CPC 30R ANTIHUMEDAD 25KG,CEMEX,"Es un cemento portland gris, que cumple con las características de un cpc 30r extra, de uso general, mantiene las características de los cementos cpc 30r de cemex, resistencia, fraguado y rendimiento, ofreciendo características impermeables.",168.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,UNIBLOCK ULTRA AP 25 KG,UNIBLOCK,"Uniblock Ultra recubrimiento en polvo base cemento, su formulación permite maxima resistencia al agrietamiento, alta repelencia a la humedad y excelente adherencia sobre superficies lisas y porosas.",186.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,UNICRETO PULIDO 20KG,UNIBLOCK,"Recubrimiento de acabado con apariencia a concreto púlido, ideal para interiores y exteriores.",487.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,ESTUCO UNIBLOCK E CON FIBRA GRIS 25 KG,UNIBLOCK,"Estuco Uniblock gris impermeable de calidad premium, elaborado con cemento portland, agregados de alta calidad, microfibra y aditivos de alta adherencia.",158.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,UNIMORTERO 25KG,UNIBLOCK,"Es un mortero base cemento que se utiliza para pegar block de concreto, ladrillo extruido y de milpa, tabique y tabicón; así como para aplanados, zarpeos-afines, enjarres, entortados y repellados para nivelar y proteger la superficie de muros en interiores y exteriores.",112.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,"LLANA CANTO RECTO TIPO ESPAÑOL, MANGO DE MADERA",TRUPER,"Llana canto recto tipo español, mango de madera",65.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,APLANADO GRIS 25KG,UNIBLOCK,"Aplanado Uniblock gris reforzado para corregir desplomes de 1 a 4 cm, ideal para recubrir muros de block y concreto colado. Realiza el proceso de zarpeo (repello), afine y sellado en un solo paso.",203.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,FESTERBOND TAMBO 200 LITROS,FESTER,Adhesivo festerbond 200 litros fester,30259.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,IMPERMEABILIZANTE INTEGRAL PARA MORTERO 4.8 KG GRIS,NA,"Impermeabilizante integral Sika-1 de 4.8 kg (5 L) Sika, aditivo líquido que disminuye la permeabilidad de morteros y el aplanado. Se puede aplicar en cimentaciones, sótanos, tanques de agua, albercas y muros.",129.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,STUCOOBRA PERDURA CON FIBRA 20 KG,PERDURA,STUCON PERDURA NATURAL 40KG,85.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,ADITIVO Y SELLADOR DE SUPERFICIE ACRÍLICO DE 198 L BLANCO,SIKA,"Aditivo y sellador de superficie SikaLatex-N Sika, mejora la adherencia y resistencia del cemento, pinturas y yeso. Útil en superficies de concreto, brinda resistencia a ataques químicos. Su presentación en tambor contiene 198 L.",21499.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,1512 DISCO DIAMANTE CORTE PISO CONCRETO 12 PULGADA,AUSTRODIAM,"1512 disco de diamante para corte de piso, concreto curado 12 pulgadas - chip cut 12x0.110x1",4619.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,PERDURAPLAST PERDURA SACO CON 20 KG,PERDURA,"Recubrimiento a base de cemento para muros y techos, con un acabado extra fino, ideal en sus fachadas e interiores de una forma fácil y práctica.",191.94,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,SELLADOR DE CONSTRUCCIÓN SIKA GRIS 300 ML,SIKA,"Sellador de construcción Sika caliza cilindro 300 ml, es elástico y al secar se puede pintar, su uso es recomendado para juntas, grietas, puertas, ventanas y más, seca al tacto entre 3 y 6 horas y totalmente de 4 a 7 días.",194.0,2025-09-03,Guadalajara,Jalisco,"Calz. Lázaro Cárdenas #2297,   Col. Las Torres,   Guadalajara, C.P.  44920 ",Lázaro Cárdenas
Home Depot,YESO DE CONSTRUCCIÓN Y ACABADOS BLANCO 1.5 KG,REDIMIX,"Yeso de construcción y acabados marca Redimix color blanco de 1.5 kg, se utiliza para resanara todo tipo de superficies y acabados.",39.0,2025-09-03,Guadalajara,Jalisco,"Calz. Lázaro Cárdenas #2297,   Col. Las Torres,   Guadalajara, C.P.  44920 ",Lázaro Cárdenas
